,train_loss,valid_loss,train_acc,valid_acc,train_auc,valid_auc
108,0.19636849489859326,0.39178339015829616,0.9268339365256125,0.8565017741598832,0.9978362260309666,0.9960136141327044
109,0.19332207928028922,0.42897779603341046,0.9275386275055679,0.8394907117512002,0.9978728123142094,0.9959274605482705
110,0.19164403489308263,0.40884912939359125,0.9290437082405345,0.8487789605510332,0.9979099864953805,0.9961704369795688
111,0.1944091145456162,0.4172392089677816,0.9275125278396437,0.8479788492311974,0.9978826763273037,0.9961405840233107
112,0.19310897625099083,0.40107339014695614,0.9283477171492205,0.85236206776595,0.9978814593151422,0.9960653060365402
113,0.19123210014431039,0.39095951252207467,0.9285391146993318,0.8573366729284074,0.9979785710999725,0.9961198483058292
114,0.19021782330058587,0.40328369595247293,0.9292699053452116,0.8518402560356223,0.9979531955570892,0.9961149040538764
115,0.19273139026089012,0.41480866974140057,0.9281302199331849,0.8478744868851319,0.9978974290490334,0.9960588341781876
116,0.1925289901710435,0.38835115281080923,0.9281998190423163,0.8555277255966047,0.9978930781959218,0.9960422388446164
117,0.18772708988320708,0.36969606470249866,0.9301659938752784,0.867946844778404,0.998010650206736,0.9959634583494783
118,0.18685951926038175,0.3956087610522311,0.9302616926503341,0.8589716830167675,0.9980267590168866,0.996231361164922
119,0.1893159141838008,0.39273394347904733,0.9288262110244989,0.8550407013149656,0.9980093893862976,0.9961375469031857
120,0.18635468419667262,0.41848083055498697,0.9304095907572383,0.848361511166771,0.9980544846046652,0.9957521987637572
121,0.187718269231572,0.4083896315577983,0.9292438056792873,0.8487441731023446,0.9979636860733729,0.9959495283321481
122,0.18748069189771266,0.3811501411143656,0.9304530902004454,0.8584150838377513,0.9979898553014828,0.9961252080784795
123,0.18705910697422404,0.3763865307160225,0.9307140868596881,0.8622069157447992,0.9980017768636096,0.9960768355202371
124,0.18375677541538615,0.4024769848348808,0.932427964922049,0.8508314200236554,0.998050802256198,0.9962498021108287
125,0.1885187814628798,0.4082991253582428,0.92993109688196,0.8515967438948028,0.9980514391535579,0.9960017390399545
126,0.18468990394456555,0.3857668949042149,0.9319059716035635,0.8568844360954567,0.9980628680479771,0.9961483453707204
127,0.1824954402062817,0.38919033031495437,0.9324018652561247,0.8602936060669311,0.9980717280550204,0.9961533195742782
128,0.1833613829806486,0.4069179584846639,0.9319842706013363,0.8531621790857858,0.9980928008703602,0.9961849822612651
129,0.18626856338596331,0.3851030741945468,0.9308358853006682,0.8618242538092257,0.9980217320777726,0.9959601190596009
130,0.1842845479332928,0.38897528215946675,0.9319059716035635,0.8610241424893899,0.9980503515193376,0.9959381990602946
131,0.1856698899557709,0.3835986853654411,0.9313404788418709,0.8603631809643081,0.998008765938082,0.9960486949773489
132,0.18212801606214152,0.3863569321804811,0.9327759604677061,0.8596674319905379,0.9980992800307201,0.9960264674084779
133,0.18271384446262579,0.38819886678045673,0.9319755707126949,0.860154456272177,0.9981274633499181,0.9961154042738382
134,0.18348946461400908,0.385385297403646,0.9324105651447662,0.8607458428998818,0.998089786253504,0.9960064883841429
135,0.18326370962426528,0.4104205243401431,0.9317667733853007,0.8540666527516871,0.9980874525854527,0.9960987533475124
136,0.1782526178198391,0.3894981256451658,0.9334110523385301,0.8623112780908648,0.9981891752625517,0.9959933992066657
137,0.18282731544885722,0.3879648893328091,0.9329499582405345,0.8606414805538162,0.9980921937604686,0.9962167336321387
138,0.17857059261105834,0.41163467485066274,0.9341766425389755,0.849439922076115,0.9981728934015571,0.995988583639812
139,0.17739012942769627,0.38793671597753693,0.9349770322939867,0.8604675433103737,0.9981802413750208,0.9960865783745807
140,0.17771695673437762,0.4060599987855517,0.9332370545657016,0.855075488763654,0.9981841638415628,0.9961054074845629
141,0.17942208569754844,0.4189996149859146,0.9329673580178174,0.8528490920475892,0.9981580849407783,0.9959727805396443
142,0.17563197423455726,0.42831676894783516,0.934820434298441,0.8496138593195575,0.998217992812764,0.9958694507803888
143,0.17762780057885127,0.41246467157669464,0.9344463390868597,0.852431642663327,0.9981463473588646,0.9961249544181181
144,0.17469399282313045,0.38326835725372027,0.9362385161469933,0.8628330898211926,0.998240828686495,0.9960913199363175
145,0.17660102937130767,0.3961042361319094,0.9342375417594655,0.858728170875948,0.9981862077176129,0.9961455459019315
146,0.17792715395051215,0.3952092276089359,0.93365464922049,0.8567452863007027,0.9981541776958905,0.9961879234889136
147,0.1768894250794183,0.3981663040407386,0.9344550389755011,0.8546232519307034,0.9981449997092396,0.9960491581924426
148,0.1753723141191769,0.4024597683896864,0.9350466314031181,0.8590064704654561,0.9982095304125398,0.9959643110910676
149,0.17377512629221653,0.42429674007347606,0.9364734131403119,0.8511445070618521,0.9982389966201635,0.9960303112217195
150,0.17292368402138755,0.3827906384792504,0.9366909103563474,0.8643637375634871,0.9982581765914779,0.9961322297016616
151,0.17548478479353968,0.39554093123232387,0.9347247355233853,0.8585194461838169,0.99822025597148,0.996004898208458
152,0.1742812423964102,0.3845744666504499,0.9361428173719376,0.8648159743964378,0.9982389881615386,0.9960863365628937
153,0.17179265771597035,0.3910771136188961,0.9361776169265034,0.8582759340429973,0.9982905226453163,0.9959606055556747
154,0.17265003784383057,0.40036564878988523,0.9353598273942093,0.8565017741598832,0.9982530333450794,0.9960098876937719
155,0.1734960513412258,0.40172907456644535,0.9364299136971047,0.8552494260070966,0.9982399235380041,0.9961467277028885
156,0.17319211439427368,0.38279409994826596,0.9356817232739421,0.8635984136923398,0.9982368440224221,0.9961692869842044
157,0.17350520771466474,0.3893243038969536,0.9363081152561247,0.8624504278856189,0.9982233442211743,0.996067723173483
158,0.1732723733290054,0.3920675458246029,0.9363168151447662,0.8619286161552911,0.9982450864635815,0.9960202975410507
159,0.16811501505748014,0.3938613541838013,0.9375782989977728,0.8629722396159466,0.9983260949170493,0.9960915850649381
160,0.17287411013011872,0.39507214478981806,0.9355338251670379,0.8592847700549642,0.9982687643837245,0.9960462624917021
161,0.16855744491725458,0.41196838230027066,0.9378914949888641,0.8555625130452933,0.9983451727142025,0.9959818706609234
162,0.17397748402844407,0.38771894975765026,0.9361515172605791,0.8607806303485702,0.9982145529923748,0.9961183022098257
163,0.170129954066803,0.3921746887979647,0.9378218958797327,0.8612676546302094,0.9983125425777428,0.9961586068895102
